index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
373,DNK,HEALTHEXP,TOT,PC_GDP,A,1991,7.94,
374,DNK,HEALTHEXP,TOT,PC_GDP,A,1992,7.956,
375,DNK,HEALTHEXP,TOT,PC_GDP,A,1993,8.289,
376,DNK,HEALTHEXP,TOT,PC_GDP,A,1994,8.077,
377,DNK,HEALTHEXP,TOT,PC_GDP,A,1995,7.771,
378,DNK,HEALTHEXP,TOT,PC_GDP,A,1996,7.839,
379,DNK,HEALTHEXP,TOT,PC_GDP,A,1997,7.75,
380,DNK,HEALTHEXP,TOT,PC_GDP,A,1998,7.552,
381,DNK,HEALTHEXP,TOT,PC_GDP,A,1999,8.342,
382,DNK,HEALTHEXP,TOT,PC_GDP,A,2000,8.104,
383,DNK,HEALTHEXP,TOT,PC_GDP,A,2001,8.448,
384,DNK,HEALTHEXP,TOT,PC_GDP,A,2002,8.703,
385,DNK,HEALTHEXP,TOT,PC_GDP,A,2003,8.904,B
386,DNK,HEALTHEXP,TOT,PC_GDP,A,2004,9.007,
387,DNK,HEALTHEXP,TOT,PC_GDP,A,2005,9.091,
388,DNK,HEALTHEXP,TOT,PC_GDP,A,2006,9.169,
389,DNK,HEALTHEXP,TOT,PC_GDP,A,2007,9.325,
390,DNK,HEALTHEXP,TOT,PC_GDP,A,2008,9.511,
391,DNK,HEALTHEXP,TOT,PC_GDP,A,2009,10.674,
392,DNK,HEALTHEXP,TOT,PC_GDP,A,2010,10.333,B
393,DNK,HEALTHEXP,TOT,PC_GDP,A,2011,10.153,
394,DNK,HEALTHEXP,TOT,PC_GDP,A,2012,10.241,
395,DNK,HEALTHEXP,TOT,PC_GDP,A,2013,10.17,
396,DNK,HEALTHEXP,TOT,PC_GDP,A,2014,10.172,
397,DNK,HEALTHEXP,TOT,PC_GDP,A,2015,10.227,
398,DNK,HEALTHEXP,TOT,PC_GDP,A,2016,10.145,
399,DNK,HEALTHEXP,TOT,PC_GDP,A,2017,10.122,
400,DNK,HEALTHEXP,TOT,PC_GDP,A,2018,10.105,
401,DNK,HEALTHEXP,TOT,PC_GDP,A,2019,10.031,E
402,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1970,47.384,
403,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1971,52.174,
404,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1972,55.676,
405,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1973,60.32,
406,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1974,64.527,
407,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1975,69.731,
408,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1976,67.804,
409,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1977,75.239,
410,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1978,81.634,
411,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1979,83.891,
412,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1980,94.489,
413,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1981,104.416,
414,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1982,115.765,
415,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1983,129.986,
416,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1984,140.475,
417,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1985,156.907,
418,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1986,177.228,
419,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1987,189.44,
420,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1988,190.53,
421,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1989,201.03,
422,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1990,234.925,
423,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1991,230.622,
424,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1992,247.231,
425,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1993,274.06,
426,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1994,292.939,
427,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1995,287.236,
428,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1996,303.045,
429,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1997,318.816,
430,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1998,331.523,
431,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,1999,334.066,
432,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2000,360.048,
433,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2001,373.519,
434,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2002,399.385,
435,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2003,396.374,B
436,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2004,434.323,
437,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2005,443.48,
438,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2006,477.455,
439,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2007,518.655,
440,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2008,533.329,
441,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2009,550.912,
442,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2010,598.441,B
443,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2011,606.734,
444,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2012,610.981,
445,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2013,615.343,
446,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2014,624.847,
447,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2015,639.226,
448,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2016,664.995,
449,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2017,701.652,
450,DNK,HEALTHEXP,OOPEXP,USD_CAP,A,2018,728.795,
451,FIN,HEALTHEXP,TOT,PC_GDP,A,1970,4.989,
452,FIN,HEALTHEXP,TOT,PC_GDP,A,1971,5.29,
453,FIN,HEALTHEXP,TOT,PC_GDP,A,1972,5.385,
454,FIN,HEALTHEXP,TOT,PC_GDP,A,1973,5.234,
455,FIN,HEALTHEXP,TOT,PC_GDP,A,1974,5.172,
456,FIN,HEALTHEXP,TOT,PC_GDP,A,1975,5.654,
457,FIN,HEALTHEXP,TOT,PC_GDP,A,1976,5.993,
458,FIN,HEALTHEXP,TOT,PC_GDP,A,1977,6.196,
459,FIN,HEALTHEXP,TOT,PC_GDP,A,1978,6.136,
460,FIN,HEALTHEXP,TOT,PC_GDP,A,1979,5.989,
461,FIN,HEALTHEXP,TOT,PC_GDP,A,1980,5.916,
462,FIN,HEALTHEXP,TOT,PC_GDP,A,1981,6.04,
463,FIN,HEALTHEXP,TOT,PC_GDP,A,1982,6.133,
464,FIN,HEALTHEXP,TOT,PC_GDP,A,1983,6.222,
465,FIN,HEALTHEXP,TOT,PC_GDP,A,1984,6.266,
466,FIN,HEALTHEXP,TOT,PC_GDP,A,1985,6.658,
467,FIN,HEALTHEXP,TOT,PC_GDP,A,1986,6.758,
468,FIN,HEALTHEXP,TOT,PC_GDP,A,1987,6.897,
469,FIN,HEALTHEXP,TOT,PC_GDP,A,1988,6.703,
470,FIN,HEALTHEXP,TOT,PC_GDP,A,1989,6.743,
471,FIN,HEALTHEXP,TOT,PC_GDP,A,1990,7.253,
472,FIN,HEALTHEXP,TOT,PC_GDP,A,1991,8.32,
473,FIN,HEALTHEXP,TOT,PC_GDP,A,1992,8.521,
474,FIN,HEALTHEXP,TOT,PC_GDP,A,1993,7.833,B
475,FIN,HEALTHEXP,TOT,PC_GDP,A,1994,7.285,
476,FIN,HEALTHEXP,TOT,PC_GDP,A,1995,7.355,
477,FIN,HEALTHEXP,TOT,PC_GDP,A,1996,7.474,
478,FIN,HEALTHEXP,TOT,PC_GDP,A,1997,7.128,
479,FIN,HEALTHEXP,TOT,PC_GDP,A,1998,6.818,
480,FIN,HEALTHEXP,TOT,PC_GDP,A,1999,6.798,
481,FIN,HEALTHEXP,TOT,PC_GDP,A,2000,7.139,B
482,FIN,HEALTHEXP,TOT,PC_GDP,A,2001,7.281,
483,FIN,HEALTHEXP,TOT,PC_GDP,A,2002,7.598,
484,FIN,HEALTHEXP,TOT,PC_GDP,A,2003,7.906,
485,FIN,HEALTHEXP,TOT,PC_GDP,A,2004,8.032,
486,FIN,HEALTHEXP,TOT,PC_GDP,A,2005,8.261,
487,FIN,HEALTHEXP,TOT,PC_GDP,A,2006,8.259,
488,FIN,HEALTHEXP,TOT,PC_GDP,A,2007,8.06,
489,FIN,HEALTHEXP,TOT,PC_GDP,A,2008,8.333,
490,FIN,HEALTHEXP,TOT,PC_GDP,A,2009,9.142,
491,FIN,HEALTHEXP,TOT,PC_GDP,A,2010,9.114,
492,FIN,HEALTHEXP,TOT,PC_GDP,A,2011,9.193,
493,FIN,HEALTHEXP,TOT,PC_GDP,A,2012,9.554,
494,FIN,HEALTHEXP,TOT,PC_GDP,A,2013,9.774,
495,FIN,HEALTHEXP,TOT,PC_GDP,A,2014,9.735,
496,FIN,HEALTHEXP,TOT,PC_GDP,A,2015,9.645,
497,FIN,HEALTHEXP,TOT,PC_GDP,A,2016,9.378,
498,FIN,HEALTHEXP,TOT,PC_GDP,A,2017,9.182,
499,FIN,HEALTHEXP,TOT,PC_GDP,A,2018,9.039,
500,FIN,HEALTHEXP,TOT,PC_GDP,A,2019,9.086,E
501,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1970,39.593,
502,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1971,45.258,
503,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1972,53.677,
504,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1973,54.57,
505,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1974,59.561,
506,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1975,57.619,
507,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1976,65.309,
508,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1977,69.719,
509,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1978,78.538,
510,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1979,87.385,
511,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1980,95.313,
512,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1981,103.898,
513,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1982,112.184,
514,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1983,127.736,
515,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1984,140.457,
516,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1985,154.9,
517,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1986,158.314,
518,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1987,170.675,
519,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1988,184.203,
520,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1989,195.666,
521,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1990,205.258,
522,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1991,219.369,
523,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1992,227.702,
524,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1993,253.553,B
525,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1994,256.026,
526,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1995,316.958,
527,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1996,335.228,
528,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1997,342.486,
529,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1998,343.673,
530,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,1999,376.409,
531,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2000,442.136,B
532,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2001,453.979,
533,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2002,460.307,
534,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2003,467.191,
535,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2004,496.839,
536,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2005,508.563,
537,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2006,522.248,
538,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2007,574.783,
539,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2008,607.319,
540,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2009,608.44,
541,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2010,651.019,
542,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2011,660.685,
543,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2012,668.527,
544,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2013,707.357,
545,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2014,705.818,
546,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2015,752.003,
547,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2016,790.849,
548,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2017,817.67,
549,FIN,HEALTHEXP,OOPEXP,USD_CAP,A,2018,798.338,
550,FRA,HEALTHEXP,TOT,PC_GDP,A,1970,5.201,
551,FRA,HEALTHEXP,TOT,PC_GDP,A,1975,6.156,
552,FRA,HEALTHEXP,TOT,PC_GDP,A,1980,6.759,
553,FRA,HEALTHEXP,TOT,PC_GDP,A,1985,7.671,
554,FRA,HEALTHEXP,TOT,PC_GDP,A,1990,7.997,
555,FRA,HEALTHEXP,TOT,PC_GDP,A,1991,8.221,
556,FRA,HEALTHEXP,TOT,PC_GDP,A,1992,8.446,
557,FRA,HEALTHEXP,TOT,PC_GDP,A,1993,8.857,
558,FRA,HEALTHEXP,TOT,PC_GDP,A,1994,8.841,
559,FRA,HEALTHEXP,TOT,PC_GDP,A,1995,9.884,B
560,FRA,HEALTHEXP,TOT,PC_GDP,A,1996,9.886,
561,FRA,HEALTHEXP,TOT,PC_GDP,A,1997,9.761,
562,FRA,HEALTHEXP,TOT,PC_GDP,A,1998,9.659,
563,FRA,HEALTHEXP,TOT,PC_GDP,A,1999,9.66,
564,FRA,HEALTHEXP,TOT,PC_GDP,A,2000,9.584,
565,FRA,HEALTHEXP,TOT,PC_GDP,A,2001,9.706,
566,FRA,HEALTHEXP,TOT,PC_GDP,A,2002,10.022,
567,FRA,HEALTHEXP,TOT,PC_GDP,A,2003,10.083,B
568,FRA,HEALTHEXP,TOT,PC_GDP,A,2004,10.164,
569,FRA,HEALTHEXP,TOT,PC_GDP,A,2005,10.215,
570,FRA,HEALTHEXP,TOT,PC_GDP,A,2006,10.393,B
571,FRA,HEALTHEXP,TOT,PC_GDP,A,2007,10.331,
572,FRA,HEALTHEXP,TOT,PC_GDP,A,2008,10.512,
573,FRA,HEALTHEXP,TOT,PC_GDP,A,2009,11.297,
574,FRA,HEALTHEXP,TOT,PC_GDP,A,2010,11.24,
575,FRA,HEALTHEXP,TOT,PC_GDP,A,2011,11.202,
576,FRA,HEALTHEXP,TOT,PC_GDP,A,2012,11.313,
577,FRA,HEALTHEXP,TOT,PC_GDP,A,2013,11.436,
578,FRA,HEALTHEXP,TOT,PC_GDP,A,2014,11.581,
579,FRA,HEALTHEXP,TOT,PC_GDP,A,2015,11.466,
580,FRA,HEALTHEXP,TOT,PC_GDP,A,2016,11.501,
581,FRA,HEALTHEXP,TOT,PC_GDP,A,2017,11.401,
582,FRA,HEALTHEXP,TOT,PC_GDP,A,2018,11.294,
583,FRA,HEALTHEXP,TOT,PC_GDP,A,2019,11.186,E
584,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1970,34.621,
585,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1975,56.124,
586,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1980,86.217,
587,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1985,147.11,
588,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1990,170.418,
589,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1991,187.45,
590,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1992,193.987,
591,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1993,203.937,
592,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1994,206.074,
593,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1995,164.193,B
594,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1996,163.236,
595,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1997,165.128,
596,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1998,169.508,
597,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,1999,178.629,
598,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2000,195.385,
599,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2001,210.814,
600,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2002,224.99,
601,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2003,225.43,B
602,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2004,229.769,
603,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2005,240.565,
604,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2006,322.108,B
605,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2007,341.68,
606,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2008,373.948,
607,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2009,395.388,
608,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2010,413.85,
609,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2011,426.155,
610,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2012,435.101,
611,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2013,452.597,
612,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2014,457.025,
613,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2015,453.825,
614,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2016,471.353,
615,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2017,482.205,
616,FRA,HEALTHEXP,OOPEXP,USD_CAP,A,2018,476.671,
617,DEU,HEALTHEXP,TOT,PC_GDP,A,1970,5.713,
618,DEU,HEALTHEXP,TOT,PC_GDP,A,1971,6.185,
619,DEU,HEALTHEXP,TOT,PC_GDP,A,1972,6.509,
620,DEU,HEALTHEXP,TOT,PC_GDP,A,1973,6.828,
621,DEU,HEALTHEXP,TOT,PC_GDP,A,1974,7.353,
622,DEU,HEALTHEXP,TOT,PC_GDP,A,1975,8.017,
623,DEU,HEALTHEXP,TOT,PC_GDP,A,1976,8.038,
624,DEU,HEALTHEXP,TOT,PC_GDP,A,1977,7.971,
625,DEU,HEALTHEXP,TOT,PC_GDP,A,1978,8.046,
626,DEU,HEALTHEXP,TOT,PC_GDP,A,1979,7.899,
627,DEU,HEALTHEXP,TOT,PC_GDP,A,1980,8.098,
628,DEU,HEALTHEXP,TOT,PC_GDP,A,1981,8.397,
629,DEU,HEALTHEXP,TOT,PC_GDP,A,1982,8.228,
630,DEU,HEALTHEXP,TOT,PC_GDP,A,1983,8.22,
631,DEU,HEALTHEXP,TOT,PC_GDP,A,1984,8.336,
632,DEU,HEALTHEXP,TOT,PC_GDP,A,1985,8.481,
633,DEU,HEALTHEXP,TOT,PC_GDP,A,1986,8.376,
634,DEU,HEALTHEXP,TOT,PC_GDP,A,1987,8.48,
635,DEU,HEALTHEXP,TOT,PC_GDP,A,1988,8.66,
636,DEU,HEALTHEXP,TOT,PC_GDP,A,1989,8.063,
637,DEU,HEALTHEXP,TOT,PC_GDP,A,1990,8.031,
638,DEU,HEALTHEXP,TOT,PC_GDP,A,1992,8.994,B
639,DEU,HEALTHEXP,TOT,PC_GDP,A,1993,8.987,
640,DEU,HEALTHEXP,TOT,PC_GDP,A,1994,9.238,
641,DEU,HEALTHEXP,TOT,PC_GDP,A,1995,9.531,
642,DEU,HEALTHEXP,TOT,PC_GDP,A,1996,9.825,
643,DEU,HEALTHEXP,TOT,PC_GDP,A,1997,9.717,
644,DEU,HEALTHEXP,TOT,PC_GDP,A,1998,9.729,
645,DEU,HEALTHEXP,TOT,PC_GDP,A,1999,9.807,
646,DEU,HEALTHEXP,TOT,PC_GDP,A,2000,9.888,
647,DEU,HEALTHEXP,TOT,PC_GDP,A,2001,9.92,
648,DEU,HEALTHEXP,TOT,PC_GDP,A,2002,10.184,
649,DEU,HEALTHEXP,TOT,PC_GDP,A,2003,10.402,
650,DEU,HEALTHEXP,TOT,PC_GDP,A,2004,10.146,
651,DEU,HEALTHEXP,TOT,PC_GDP,A,2005,10.311,
652,DEU,HEALTHEXP,TOT,PC_GDP,A,2006,10.18,
653,DEU,HEALTHEXP,TOT,PC_GDP,A,2007,10.051,
654,DEU,HEALTHEXP,TOT,PC_GDP,A,2008,10.251,
655,DEU,HEALTHEXP,TOT,PC_GDP,A,2009,11.238,
656,DEU,HEALTHEXP,TOT,PC_GDP,A,2010,11.097,
657,DEU,HEALTHEXP,TOT,PC_GDP,A,2011,10.776,
658,DEU,HEALTHEXP,TOT,PC_GDP,A,2012,10.847,
659,DEU,HEALTHEXP,TOT,PC_GDP,A,2013,10.992,
660,DEU,HEALTHEXP,TOT,PC_GDP,A,2014,11.016,
661,DEU,HEALTHEXP,TOT,PC_GDP,A,2015,11.164,
662,DEU,HEALTHEXP,TOT,PC_GDP,A,2016,11.233,
663,DEU,HEALTHEXP,TOT,PC_GDP,A,2017,11.374,
664,DEU,HEALTHEXP,TOT,PC_GDP,A,2018,11.471,
665,DEU,HEALTHEXP,TOT,PC_GDP,A,2019,11.654,P
666,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1970,36.942,
667,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1971,40.347,
668,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1972,43.643,
669,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1973,45.715,
670,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1974,48.89,
671,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1975,53.503,
672,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1976,60.71,
673,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1977,68.369,
674,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1978,77.856,
675,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1979,86.549,
676,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1980,97.693,
677,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1981,106.591,
678,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1982,112.286,
679,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1983,129.936,
680,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1984,141.158,
681,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1985,150.905,
682,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1986,158.465,
683,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1987,165.073,
684,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1988,184.791,
685,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1989,181.572,
686,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1990,198.041,
687,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1992,225.595,B
688,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1993,232.496,
689,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1994,246.923,
690,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1995,242.812,
691,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1996,255.28,
692,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1997,274.904,
693,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1998,296.779,
694,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,1999,314.897,
695,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2000,351.988,
696,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2001,365.741,
697,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2002,403.305,
698,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2003,423.097,
699,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2004,470.919,
700,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2005,479.461,
701,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2006,511.91,
702,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2007,534.876,
703,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2008,552.496,
704,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2009,572.833,
705,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2010,610.287,
706,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2011,632.265,
707,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2012,665.385,
708,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2013,652.449,
709,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2014,662.845,
710,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2015,686.293,
711,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2016,729.713,
712,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2017,760.514,
713,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2018,778.403,
714,DEU,HEALTHEXP,OOPEXP,USD_CAP,A,2019,799.853,P
715,GRC,HEALTHEXP,TOT,PC_GDP,A,1988,5.484,
716,GRC,HEALTHEXP,TOT,PC_GDP,A,1989,6.013,
717,GRC,HEALTHEXP,TOT,PC_GDP,A,1990,6.07,
718,GRC,HEALTHEXP,TOT,PC_GDP,A,1991,5.923,
719,GRC,HEALTHEXP,TOT,PC_GDP,A,1992,6.48,
720,GRC,HEALTHEXP,TOT,PC_GDP,A,1993,7.271,
721,GRC,HEALTHEXP,TOT,PC_GDP,A,1994,7.978,
722,GRC,HEALTHEXP,TOT,PC_GDP,A,1995,7.974,
723,GRC,HEALTHEXP,TOT,PC_GDP,A,1996,7.878,
724,GRC,HEALTHEXP,TOT,PC_GDP,A,1997,7.694,
725,GRC,HEALTHEXP,TOT,PC_GDP,A,1998,7.578,
726,GRC,HEALTHEXP,TOT,PC_GDP,A,1999,7.762,
727,GRC,HEALTHEXP,TOT,PC_GDP,A,2000,7.243,
728,GRC,HEALTHEXP,TOT,PC_GDP,A,2001,7.988,
729,GRC,HEALTHEXP,TOT,PC_GDP,A,2002,8.234,
730,GRC,HEALTHEXP,TOT,PC_GDP,A,2003,8.449,B
731,GRC,HEALTHEXP,TOT,PC_GDP,A,2004,8.094,
732,GRC,HEALTHEXP,TOT,PC_GDP,A,2005,8.565,
733,GRC,HEALTHEXP,TOT,PC_GDP,A,2006,8.259,
734,GRC,HEALTHEXP,TOT,PC_GDP,A,2007,8.398,
735,GRC,HEALTHEXP,TOT,PC_GDP,A,2008,8.828,
736,GRC,HEALTHEXP,TOT,PC_GDP,A,2009,9.407,
737,GRC,HEALTHEXP,TOT,PC_GDP,A,2010,9.516,
738,GRC,HEALTHEXP,TOT,PC_GDP,A,2011,9.028,
739,GRC,HEALTHEXP,TOT,PC_GDP,A,2012,8.792,
740,GRC,HEALTHEXP,TOT,PC_GDP,A,2013,8.319,
741,GRC,HEALTHEXP,TOT,PC_GDP,A,2014,7.85,
742,GRC,HEALTHEXP,TOT,PC_GDP,A,2015,8.017,
743,GRC,HEALTHEXP,TOT,PC_GDP,A,2016,8.215,
